id,team,position,first_name,second_name,web_name,known_name,team_join_date,birth_date,total_points,bonus,bps,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,points_per_game,points_per_game_rank,points_per_game_rank_type,saves_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
565,Spurs,GKP,Guglielmo,Vicario,Vicario,,2023-07-01,1996-10-07,90,6,412,2790,31,0,0,7,50,0,0,0,1,0,83,35,247,1,0,0.00,0.04,0.04,46.21,2.9,207,25,2.68,1.61,1.0,0.23,0.0,0.0,0.0,0.0,1.49,709.2,10.1,0.0,72.2,49,12,438,9,771,85,230,12
566,Spurs,GKP,Brandon,Austin,Austin,,2017-07-22,1999-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,568,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557,53,542,36,511,21,560,53
567,Spurs,GKP,Antonín,Kinský,Kinsky,,2025-01-05,2003-03-13,20,0,76,630,7,0,0,2,7,0,0,0,1,0,10,10,33,0,0,0.00,0.00,0.00,5.55,2.9,203,24,1.43,1.0,1.0,0.29,0.0,0.0,0.0,0.0,0.79,102.6,0.0,0.0,10.3,389,29,551,42,520,27,432,29
568,Spurs,DEF,Pedro,Porro Sauceda,Pedro Porro,,2023-07-01,1999-09-13,117,8,502,2793,32,1,3,9,40,0,0,0,10,0,0,142,132,76,218,1.05,4.37,5.42,37.75,3.4,132,48,0.0,1.29,1.03,0.29,7.02,0.03,0.14,0.17,1.22,690.2,881.7,202.0,177.5,54,24,11,1,184,45,34,2
569,Spurs,DEF,Cristian,Romero,Romero,,2022-08-30,1998-04-27,91,10,305,1869,22,4,1,5,33,0,0,0,9,2,0,139,88,58,197,1.39,1.25,2.64,28.32,4.0,58,21,0.0,1.59,1.06,0.24,9.49,0.07,0.06,0.13,1.36,574.8,133.6,223.0,93.2,94,41,266,72,161,33,169,57
570,Spurs,DEF,Kevin,Danso,Danso,,2025-07-01,1998-09-19,63,1,219,1489,17,0,0,4,25,0,0,0,8,0,0,165,45,27,192,0.62,0.28,0.90,20.15,2.6,256,97,0.0,1.51,1.03,0.24,11.61,0.04,0.02,0.06,1.22,407.0,49.5,96.0,55.5,179,72,369,131,291,86,283,90
571,Spurs,DEF,Ben,Davies,Davies,,2014-07-23,1993-04-24,10,1,29,136,2,1,0,0,3,0,0,0,1,0,0,9,5,5,14,0.49,0.07,0.56,1.11,3.3,142,49,0.0,1.99,1.32,0.0,9.26,0.32,0.05,0.37,0.73,67.4,22.2,52.0,14.2,417,155,411,149,346,115,414,150
572,Spurs,DEF,Radu,Drăgușin,Dragusin,,2024-01-11,2002-02-03,17,0,34,515,5,0,0,0,13,0,0,0,0,0,0,70,14,5,75,0.31,0.01,0.32,12.26,1.7,398,146,0.0,2.27,0.87,0.0,13.11,0.05,0.0,0.05,2.14,130.6,3.2,27.0,16.1,369,139,471,170,386,135,411,147
573,Spurs,DEF,Djed,Spence,Spence,,2022-07-19,2000-08-09,78,3,271,2049,23,0,0,9,31,0,0,0,4,0,0,72,112,44,116,0.90,1.77,2.67,31.42,2.6,254,95,0.0,1.36,1.01,0.4,5.1,0.04,0.08,0.12,1.38,291.0,209.7,207.0,70.5,251,98,196,50,176,41,237,81
574,Spurs,DEF,Destiny,Udogie,Udogie,,2022-08-16,2002-11-28,29,1,121,1335,14,0,1,1,25,0,0,0,4,0,0,37,70,31,68,0.18,0.72,0.90,19.15,1.4,432,157,0.0,1.69,0.94,0.07,4.58,0.01,0.05,0.06,1.29,207.2,187.0,103.0,49.8,305,121,219,54,282,81,307,101
575,Spurs,DEF,Micky,van de Ven,Van de Ven,,2023-08-08,2001-04-19,116,10,431,3041,35,4,1,9,50,0,0,0,9,1,0,174,121,38,212,2.82,0.38,3.20,42.99,3.3,143,50,0.0,1.48,1.04,0.27,6.27,0.08,0.01,0.09,1.27,683.4,95.2,218.0,99.6,57,25,301,96,169,38,150,47
576,Spurs,DEF,Ashley,Phillips,Phillips,,2023-08-05,2005-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,628,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618,230,610,229,580,226,621,230
577,Spurs,DEF,Takai,Kōta,Takai,,2025-07-08,2004-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,630,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620,231,612,230,582,227,623,231
578,Spurs,DEF,Luka,Vušković,Vuskovic,,2025-06-01,2007-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,589,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,211,564,210,533,206,581,211
579,Spurs,MID,Son,Heung-min,Son,,2015-08-28,1992-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,841,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,379,841,379,841,379,841,379
581,Spurs,MID,James,Maddison,Maddison,,2023-06-28,1996-11-23,3,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0.21,0.06,0.27,0.65,1.0,522,243,0.0,0.0,0.0,0.0,13.24,0.56,0.16,0.72,1.72,2.8,9.5,15.0,2.8,507,232,449,216,415,204,480,216
582,Spurs,MID,Mohammed,Kudus,Kudus,,2025-07-10,2000-08-02,75,7,257,1535,19,2,6,7,20,0,0,0,3,0,0,9,95,29,133,1.92,2.41,4.33,22.74,3.9,75,35,0.0,1.17,1.11,0.41,7.8,0.11,0.14,0.25,1.33,333.4,413.8,302.0,104.7,224,93,83,59,113,68,136,73
583,Spurs,MID,Dejan,Kulusevski,Kulusevski,,2023-07-01,2000-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,836,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836,376,836,376,836,376,836,376
584,Spurs,MID,Mathys,Tel,Tel,,2025-07-01,2005-04-27,78,7,266,1334,13,4,2,3,23,0,0,0,1,0,0,19,72,20,111,2.47,2.43,4.89,17.29,2.5,284,117,0.0,1.55,0.88,0.2,7.49,0.17,0.16,0.33,1.17,303.4,457.2,312.0,107.6,244,104,70,54,108,65,127,71
585,Spurs,MID,Rodrigo,Bentancur,Bentancur,,2022-01-31,1997-06-25,86,4,366,1880,23,1,1,8,25,0,0,0,7,0,0,91,131,56,278,0.72,0.84,1.56,23.65,3.3,150,64,0.0,1.2,1.1,0.38,13.31,0.03,0.04,0.07,1.13,349.0,197.8,124.0,67.4,212,84,210,138,259,143,246,120
586,Spurs,MID,Lucas,Bergvall,Bergvall,,2024-07-01,2006-02-02,49,0,163,955,11,1,3,3,18,0,0,0,2,0,0,18,39,22,79,1.23,0.43,1.66,13.66,2.1,336,143,0.0,1.7,1.04,0.28,7.45,0.12,0.04,0.16,1.29,164.6,106.4,147.0,41.5,336,151,296,170,237,130,335,160
587,Spurs,MID,Yves,Bissouma,Bissouma,,2022-06-17,1996-08-30,17,0,99,600,7,0,0,1,17,0,0,0,4,0,0,26,30,18,74,0.36,0.10,0.46,12.21,1.5,426,185,0.0,2.55,1.05,0.15,11.1,0.05,0.02,0.07,1.83,89.6,25.5,23.0,13.7,399,175,402,202,394,197,416,188
588,Spurs,MID,Wilson,Odobert,Odobert,,2024-08-16,2004-11-28,46,6,176,972,10,0,2,2,13,0,0,0,0,0,0,14,53,10,77,1.92,1.21,3.13,14.24,1.9,364,156,0.0,1.2,0.93,0.19,7.13,0.18,0.11,0.29,1.32,158.8,284.3,234.0,67.6,342,155,154,101,153,83,245,119
589,Spurs,MID,Manor,Solomon,Solomon,,2023-07-11,1999-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,823,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823,366,823,366,822,366,823,366
590,Spurs,MID,Bryan,Gil Salvatierra,Bryan,,2021-07-26,2001-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,796,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796,347,792,347,789,346,796,347
591,Spurs,MID,Archie,Gray,Gray,,2024-07-02,2006-03-12,61,6,237,1471,18,2,2,5,28,0,0,0,5,0,0,65,56,11,132,1.50,1.29,2.79,24.80,2.5,274,111,0.0,1.71,1.1,0.31,8.08,0.09,0.08,0.17,1.52,259.4,138.1,158.0,55.5,271,114,261,163,229,124,284,144
592,Spurs,MID,Mikey,Moore,Moore,,2024-05-01,2007-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,813,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,360,812,360,809,359,813,360
593,Spurs,MID,Pape Matar,Sarr,P.M.Sarr,Pape Matar Sarr,2021-08-27,2002-09-14,71,2,313,1388,13,2,4,3,23,0,0,0,3,0,0,74,77,32,183,1.63,1.11,2.74,26.67,2.7,239,93,0.0,1.49,0.84,0.19,11.87,0.11,0.07,0.18,1.73,336.0,188.3,156.0,68.2,221,91,218,144,230,125,242,118
594,Spurs,MID,Yang,Min-hyeok,Min-hyeok,,2025-01-01,2006-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,772,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772,330,765,329,752,326,772,330
595,Spurs,MID,Callum,Olusesi,Olusesi,,2024-11-06,2007-03-11,1,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.00,0.01,0.01,0.75,1.0,478,208,0.0,0.0,0.0,0.0,12.86,0.0,0.06,0.06,4.82,0.6,1.8,0.0,0.2,522,237,481,231,632,237,523,240
596,Spurs,FWD,Dominic,Solanke-Mitchell,Solanke,,2024-08-10,1997-09-14,40,4,187,997,11,3,0,0,21,0,0,0,1,0,0,16,33,22,71,2.97,0.34,3.30,17.80,2.7,252,28,0.0,1.9,0.99,0.0,6.41,0.27,0.03,0.3,1.61,205.0,84.1,339.0,62.7,307,31,316,39,95,29,259,30
597,Spurs,FWD,Richarlison,de Andrade,Richarlison,Richarlison,2022-07-01,1997-05-10,119,17,505,1954,20,11,4,7,27,0,0,0,5,0,0,60,60,27,147,8.64,1.46,10.10,25.64,3.7,94,8,0.0,1.24,0.92,0.32,6.77,0.4,0.07,0.47,1.18,602.6,239.6,815.0,165.2,82,7,173,17,13,6,44,8
598,Spurs,FWD,Will,Lankshear,Lankshear,,2022-12-08,2005-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,739,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735,78,729,77,713,76,736,78
599,Spurs,FWD,Dane,Scarlett,Scarlett,,2020-08-21,2004-03-24,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00,0.01,0.01,0.03,1.0,476,56,0.0,0.0,0.0,0.0,12.86,0.0,0.13,0.13,0.39,1.0,4.1,2.0,0.7,519,63,466,60,460,62,508,61
673,Spurs,MID,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,João Palhinha,2025-08-03,1995-07-09,126,17,518,2192,23,5,3,5,37,0,0,0,8,0,0,100,92,110,302,2.72,0.65,3.37,32.60,3.8,82,38,0.0,1.52,0.94,0.21,12.4,0.11,0.03,0.14,1.34,638.0,147.8,295.0,108.3,71,20,253,160,118,70,125,70
717,Spurs,MID,Xavi,Simons,Xavi,,2025-08-29,2003-04-21,80,7,345,1747,19,2,5,4,36,0,0,0,5,1,0,28,87,34,149,3.06,3.85,6.91,30.71,2.9,214,84,0.0,1.85,0.98,0.21,7.68,0.16,0.2,0.36,1.58,349.6,533.8,255.0,113.9,210,83,52,45,139,76,112,63
726,Spurs,FWD,Randal,Kolo Muani,Kolo Muani,,2025-09-01,1998-12-05,52,1,150,1655,21,1,1,4,31,0,0,0,3,0,0,22,64,28,114,2.07,1.63,3.70,25.24,1.7,408,48,0.0,1.69,1.14,0.22,6.2,0.11,0.09,0.2,1.37,169.6,267.3,287.0,71.0,330,33,162,15,122,31,234,29
745,Spurs,DEF,Jun'ai,Byfield,Byfield,,2025-07-25,2008-12-06,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.0,473,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,523,182,492,178,602,244,527,182
750,Spurs,DEF,James,Rowswell,Rowswell,,2025-07-25,2006-07-13,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.36,1.0,470,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,609,225,600,224,569,220,612,225
751,Spurs,MID,Yusuf,Akhamrich,Akhamrich,,2025-07-25,2005-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,757,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,316,748,315,735,312,755,316
790,Spurs,MID,Lucá,Williams-Barnett,Williams-Barnett,,2025-07-25,2008-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,767,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767,326,760,325,747,322,767,326
796,Spurs,MID,Conor,Gallagher,Gallagher,,2026-01-14,2000-02-06,44,3,211,1183,14,1,1,2,23,0,0,0,2,0,0,29,73,22,124,1.23,0.70,1.93,19.03,2.8,223,85,0.0,1.75,1.07,0.15,9.43,0.09,0.05,0.14,1.45,190.6,205.9,154.0,55.1,318,139,200,132,233,127,286,146
804,Spurs,DEF,João Victor,de Souza Menezes,Souza,Souza,2026-01-22,2006-06-16,3,0,0,142,2,0,0,0,3,0,0,0,1,0,0,6,3,0,6,0.02,0.03,0.05,2.61,0.8,530,180,0.0,1.9,1.27,0.0,3.8,0.01,0.02,0.03,1.65,12.8,31.9,17.0,6.2,474,171,395,143,412,151,458,164
811,Spurs,MID,Rio,Kyerematen,Kyerematen,,2024-05-21,2005-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,734,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,294,724,295,707,289,730,295
818,Spurs,FWD,James,Wilson,Wilson,,2026-02-21,2007-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,768,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768,83,761,82,748,82,768,83
326,West Ham,MID,Adama,Traoré Diarra,Adama,,2026-01-28,1996-01-25,25,0,74,376,1,0,0,0,12,0,0,0,1,0,0,2,14,2,18,0.69,0.57,1.26,8.38,1.0,515,237,0.0,2.87,0.24,0.0,4.31,0.17,0.14,0.31,2.01,33.4,73.8,70.0,17.2,448,196,337,180,325,167,405,185
600,West Ham,GKP,Alphonse,Areola,Areola,,2022-07-01,1993-02-27,51,2,220,1800,20,0,1,0,37,0,0,0,0,0,77,30,142,0,0,0.00,0.00,0.00,35.30,2.5,272,28,3.85,1.85,1.0,0.0,0.0,0.0,0.0,0.0,1.76,570.4,10.0,0.0,57.9,96,16,439,10,615,69,277,16
601,West Ham,GKP,Wes,Foderingham,Foderingham,,2024-07-01,1991-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,592,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,67,569,53,538,38,584,67
602,West Ham,GKP,Krisztián,Hegyi,Hegyi,,2022-08-24,2002-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,576,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,58,550,41,519,26,568,58
603,West Ham,DEF,El Hadji Malick,Diouf,Diouf,El Hadji Malick Diouf,2025-07-15,2004-12-29,104,3,381,2706,30,0,6,9,47,0,0,0,6,0,0,161,125,44,205,0.57,2.51,3.08,43.65,3.2,158,56,0.0,1.56,1.0,0.3,6.82,0.02,0.08,0.1,1.45,583.6,480.2,133.0,119.8,89,38,64,11,247,63,102,27
604,West Ham,DEF,Emerson,Palmieri dos Santos,Emerson,,2022-08-23,1994-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,682,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673,257,668,257,647,256,675,257
605,West Ham,DEF,Maximilian,Kilman,Kilman,,2024-07-05,1997-05-23,36,0,80,1559,17,0,0,1,37,0,0,0,4,0,0,144,43,16,160,0.56,0.25,0.81,33.28,1.7,392,143,0.0,2.14,0.98,0.06,9.24,0.03,0.01,0.04,1.92,392.4,55.8,60.0,50.9,188,76,359,127,337,109,300,96
606,West Ham,DEF,Konstantinos,Mavropanos,Mavropanos,,2023-08-22,1997-12-11,122,5,386,2532,27,3,0,6,44,2,0,0,2,0,0,273,103,40,313,2.47,0.70,3.17,41.03,3.9,70,26,0.0,1.56,0.96,0.21,11.13,0.09,0.02,0.11,1.46,777.2,66.6,294.0,113.8,36,14,343,118,119,20,113,31
607,West Ham,DEF,Nayef,Aguerd,N.Aguerd,,2022-06-21,1996-03-30,3,0,-1,180,2,0,0,0,8,0,0,0,0,0,0,14,8,1,15,0.10,0.03,0.13,3.42,1.5,421,153,0.0,4.0,1.0,0.0,7.5,0.05,0.02,0.07,1.71,39.0,3.9,8.0,5.1,440,162,467,167,431,162,462,165
608,West Ham,DEF,Ollie,Scarles,Scarles,,2022-10-01,2005-12-12,21,0,88,656,9,0,1,0,16,0,0,0,2,0,0,44,35,30,74,0.18,0.32,0.50,13.38,1.6,411,150,0.0,2.2,1.23,0.0,10.15,0.02,0.04,0.06,1.84,142.2,82.1,22.0,24.6,354,133,323,107,397,141,383,132
609,West Ham,DEF,Jean-Clair,Todibo,Todibo,,2025-07-01,1999-12-30,46,1,160,1817,22,0,1,1,37,0,0,0,5,1,0,128,89,37,165,0.25,0.32,0.57,33.73,2.0,346,129,0.0,1.83,1.09,0.05,8.17,0.01,0.02,0.03,1.67,383.4,66.6,26.0,47.7,190,77,342,117,389,138,313,104
610,West Ham,DEF,Aaron,Wan-Bissaka,Wan-Bissaka,,2024-08-13,1997-11-26,67,0,203,2080,23,0,3,3,43,0,0,0,4,0,0,141,75,33,174,0.00,1.00,1.00,35.44,2.7,233,92,0.0,1.86,1.0,0.13,7.53,0.0,0.04,0.04,1.53,432.0,305.6,30.0,77.2,165,68,144,36,380,131,213,76
611,West Ham,DEF,Kaelan,Casey,Casey,,2022-11-01,2004-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,626,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616,228,608,227,577,223,619,228
612,West Ham,MID,Lucas,Tolentino Coelho de Lima,L.Paquetá,,2022-08-29,1997-08-27,69,8,291,1513,18,4,2,3,33,0,0,0,5,1,0,30,76,40,146,2.85,2.00,4.85,24.22,3.8,84,40,0.0,1.96,1.07,0.18,8.68,0.17,0.12,0.29,1.44,374.6,397.2,186.0,95.7,197,76,92,66,201,105,161,82
613,West Ham,MID,Tomáš,Souček,Souček,,2020-07-28,1995-02-27,103,9,428,2190,24,5,2,7,43,0,0,0,3,1,0,115,66,43,224,5.73,0.52,6.25,38.47,2.9,211,81,0.0,1.77,0.99,0.29,9.21,0.24,0.02,0.26,1.58,526.6,191.9,483.0,120.4,120,37,214,142,58,33,100,58
615,West Ham,MID,Crysencio,Summerville,Summerville,,2024-08-03,2001-10-30,110,10,412,2470,29,5,4,8,42,0,0,0,6,0,0,50,120,45,215,5.43,3.35,8.78,37.57,3.5,121,52,0.0,1.53,1.06,0.29,7.83,0.2,0.12,0.32,1.37,445.8,460.9,546.0,145.0,153,53,68,53,47,26,64,41
616,West Ham,MID,Edson,Álvarez Velázquez,Álvarez,,2023-08-10,1997-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,792,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792,343,788,343,785,342,792,343
617,West Ham,MID,Maxwel,Cornet,Cornet,,2022-08-07,1996-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,789,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789,341,785,341,782,340,789,341
618,West Ham,MID,Guido,Rodríguez,G.Rodriguez,,2024-08-06,1994-04-12,8,0,30,175,2,0,0,1,2,0,0,0,1,0,0,4,10,1,15,0.03,0.04,0.07,2.59,1.3,446,196,0.0,1.03,1.03,0.51,7.71,0.02,0.02,0.04,1.33,9.8,6.0,2.0,1.7,481,213,460,220,466,230,493,222
619,West Ham,MID,Luis Guilherme,Lira dos Santos,L.Guilherme,,2024-06-14,2006-02-09,5,0,11,121,1,0,0,0,2,0,0,0,0,0,0,2,8,1,11,0.07,0.03,0.10,1.82,1.0,510,233,0.0,1.49,0.74,0.0,8.18,0.05,0.02,0.07,1.35,9.2,14.5,4.0,2.5,482,214,425,208,450,221,483,217
620,West Ham,MID,George,Earthy,Earthy,,2023-07-14,2004-09-05,1,0,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.01,0.01,0.73,1.0,490,218,0.0,11.25,0.0,0.0,0.0,0.0,0.11,0.11,8.21,0.0,1.5,2.0,0.4,719,284,486,234,463,227,516,234
621,West Ham,MID,Andy,Irving,Irving,,2023-08-31,2000-05-13,9,0,49,156,2,0,0,0,4,0,0,0,0,0,0,2,14,6,22,0.00,0.17,0.17,4.03,1.3,442,193,0.0,2.31,1.15,0.0,12.69,0.0,0.1,0.1,2.32,31.6,52.3,2.0,8.6,450,198,365,190,458,224,442,199
622,West Ham,MID,Lewis,Orford,Orford,,2022-11-01,2006-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,692,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,261,680,264,659,255,686,263
623,West Ham,MID,Freddie,Potts,Potts,,2021-12-08,2003-09-12,37,0,215,1162,12,0,1,1,25,0,0,0,1,0,0,51,39,29,119,0.21,1.06,1.27,21.35,1.7,394,169,0.0,1.94,0.93,0.08,9.22,0.02,0.08,0.1,1.65,191.2,141.3,37.0,37.1,316,138,258,162,365,186,344,164
624,West Ham,FWD,Jarrod,Bowen,Bowen,,2020-01-31,1996-12-20,187,28,731,3406,38,9,13,8,63,0,0,0,4,0,0,73,159,49,281,7.22,5.21,12.43,58.16,4.9,16,3,0.0,1.66,1.0,0.21,7.43,0.19,0.14,0.33,1.54,881.4,694.0,813.0,238.9,18,3,27,1,14,7,8,3
625,West Ham,FWD,Niclas,Füllkrug,Füllkrug,,2024-08-05,1993-02-09,12,0,28,407,5,0,0,1,11,0,0,0,0,0,0,7,10,2,19,0.93,0.21,1.14,8.59,1.5,427,50,0.0,2.43,1.11,0.22,4.2,0.21,0.05,0.26,1.9,26.0,85.1,130.0,23.8,455,52,312,36,253,48,387,49
626,West Ham,FWD,Callum,Marshall,Marshall,,2023-09-26,2004-11-28,2,0,0,58,0,0,0,0,2,0,0,0,0,0,0,2,1,0,3,0.13,0.00,0.13,1.55,1.0,480,57,0.0,3.1,0.0,0.0,4.66,0.2,0.0,0.2,2.41,1.2,0.1,7.0,0.8,518,62,500,63,436,60,507,60
659,West Ham,DEF,Kyle,Walker-Peters,Walker-Peters,,2025-07-20,1997-04-13,53,0,219,1378,15,1,0,4,25,0,0,0,2,0,0,49,59,44,93,1.13,0.37,1.50,27.62,2.3,303,116,0.0,1.63,0.98,0.26,6.07,0.07,0.02,0.09,1.8,267.0,124.5,106.0,49.8,268,107,279,80,277,79,306,100
671,West Ham,FWD,Callum,Wilson,Wilson,,2025-08-02,1992-02-27,80,7,296,1234,11,7,2,1,24,0,0,0,1,0,0,10,27,4,41,7.60,0.54,8.14,21.49,2.5,279,31,0.0,1.75,0.8,0.07,2.99,0.55,0.04,0.59,1.57,305.2,109.0,509.0,91.1,241,23,291,33,52,22,172,26
679,West Ham,GKP,Mads,Hermansen,Hermansen,,2025-08-09,2000-07-11,76,8,282,1620,18,0,1,7,28,0,0,0,0,0,55,20,168,0,0,0.00,0.01,0.01,23.98,4.2,44,4,3.06,1.56,1.0,0.39,0.0,0.0,0.0,0.0,1.33,422.0,20.0,0.0,44.2,171,21,414,7,619,73,326,21
708,West Ham,MID,Mateus Gonçalo,Espanha Fernandes,M.Fernandes,Mateus Fernandes,2025-08-29,2004-07-10,135,7,659,3017,35,3,4,8,50,0,0,0,7,0,0,84,182,103,369,1.99,2.96,4.95,48.30,3.8,83,39,0.0,1.49,1.04,0.24,11.01,0.06,0.09,0.15,1.44,657.2,622.8,183.0,146.3,64,17,34,31,207,108,62,40
718,West Ham,MID,Soungoutou,Magassa,S.Magassa,,2025-08-30,2003-10-08,42,2,185,971,11,1,0,2,23,0,0,0,4,0,0,33,54,40,127,0.44,0.32,0.76,19.03,1.9,363,155,0.0,2.13,1.02,0.19,11.77,0.04,0.03,0.07,1.76,182.0,83.4,44.0,31.0,323,143,319,176,353,183,367,173
738,West Ham,GKP,Lukasz,Fabianski,Fabianski,,2025-09-10,1985-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,704,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,94,693,88,674,78,700,94
